title,Mentions LLM Limitations
Credit Risk Meets Large Language Models: Building a Risk Indicator from Loan Descriptions in P2P Lending,yes
Assistive Large Language Model Agents for Socially-Aware Negotiation Dialogues,no
Response Generation for Cognitive Behavioral Therapy with Large Language Models: Comparative Study with Socratic Questioning,no
VIALM: A Survey and Benchmark of Visually Impaired Assistance with Large Models,yes
E-EVAL: A Comprehensive Chinese K-12 Education Evaluation Benchmark for Large Language Models,yes
Overcoming the Pitfalls of Vision-Language Model Finetuning for OOD Generalization,yes
Development and Testing of Retrieval Augmented Generation in Large Language Models -- A Case Study Report,no
Corrective Retrieval Augmented Generation,yes
UnMASKed: Quantifying Gender Biases in Masked Language Models through Linguistically Informed Job Market Prompts,no
ACCESS: Prompt Engineering for Automated Web Accessibility Violation Corrections,no
Fine-Tuned Large Language Models for Symptom Recognition from Spanish Clinical Text,no
LLM4SecHW: Leveraging Domain Specific Large Language Model for Hardware Debugging,no
RE-GAINS & EnCHANT: Intelligent Tool Manipulation Systems For Enhanced Query Responses,no
Identifying and Improving Disability Bias in GAI-Based Resume Screening,no
Divide and Conquer: Language Models can Plan and Self-Correct for Compositional Text-to-Image Generation,no
YODA: Teacher-Student Progressive Learning for Language Models,no
LLsM: Generative Linguistic Steganography with Large Language Model,no
PRE: A Peer Review Based Large Language Model Evaluator,no
Evaluating LLM -- Generated Multimodal Diagnosis from Medical Images and Symptom Analysis,no
Contextualization Distillation from Large Language Model for Knowledge Graph Completion,no
Evaluating Gender Bias in Large Language Models via Chain-of-Thought Prompting,yes
Efficient Tuning and Inference for Large Language Models on Textual Graphs,yes
Hardware Phi-1.5B: A Large Language Model Encodes Hardware Domain Specific Knowledge,no
Prompting Diverse Ideas: Increasing AI Idea Variance,no
Do We Need Language-Specific Fact-Checking Models? The Case of Chinese,no
Baichuan2-Sum: Instruction Finetune Baichuan2-7B Model for Dialogue Summarization,no
ProtAgents: Protein discovery via large language model multi-agent collaborations combining physics and machine learning,yes
To Burst or Not to Burst: Generating and Quantifying Improbable Text,yes
DataFrame QA: A Universal LLM Framework on DataFrame Question Answering Without Data Exposure,no
Learning to Trust Your Feelings: Leveraging Self-awareness in LLMs for Hallucination Mitigation,yes
AI Does Not Alter Perceptions of Text Messages,yes
A Survey on Data Augmentation in Large Model Era,no
MultiHop-RAG: Benchmarking Retrieval-Augmented Generation for Multi-Hop Queries,yes
A RAG-based Question Answering System Proposal for Understanding Islam: MufassirQAS LLM,no
A Comprehensive Survey of Compression Algorithms for Language Models,no
Fortifying Ethical Boundaries in AI: Advanced Strategies for Enhancing Security in Large Language Models,no
L-AutoDA: Leveraging Large Language Models for Automated Decision-based Adversarial Attacks,no
Equipping Language Models with Tool Use Capability for Tabular Data Analysis in Finance,no
An Empirical Study on Large Language Models in Accuracy and Robustness under Chinese Industrial Scenarios,no
Improving Medical Reasoning through Retrieval and Self-Reflection with Retrieval-Augmented Large Language Models,no
Enhancing Large Language Model Performance To Answer Questions and Extract Information More Accurately,no
Scalable Qualitative Coding with LLMs: Chain-of-Thought Reasoning Matches Human Performance in Some Hermeneutic Tasks,no
EAGLE: Speculative Sampling Requires Rethinking Feature Uncertainty,no
"From GPT-4 to Gemini and Beyond: Assessing the Landscape of MLLMs on Generalizability, Trustworthiness and Causality through Four Modalities",no
PROXYQA: An Alternative Framework for Evaluating Long-Form Text Generation with Large Language Models,yes
Measuring Moral Inconsistencies in Large Language Models,yes
On the generalization capacity of neural networks during generic multimodal reasoning,no
SliceGPT: Compress Large Language Models by Deleting Rows and Columns,no
Airavata: Introducing Hindi Instruction-tuned LLM,no
Do LLMs Dream of Ontologies?,yes
The Power of Noise: Redefining Retrieval for RAG Systems,no
F-Eval: Asssessing Fundamental Abilities with Refined Evaluation Methods,yes
Evaluation of LLM Chatbots for OSINT-based Cyber Threat Awareness,yes
ChemDFM: Dialogue Foundation Model for Chemistry,no
Large Language Model Adaptation for Financial Sentiment Analysis,yes
Large Language Model Guided Knowledge Distillation for Time Series Anomaly Detection,yes
Under the Surface: Tracking the Artifactuality of LLM-Generated Data,yes
MaLLaM -- Malaysia Large Language Model,no
Scientific Large Language Models: A Survey on Biological & Chemical Domains,no
Benchmarking Large Language Models in Complex Question Answering Attribution using Knowledge Graphs,no
An Empirical Investigation of Domain Adaptation Ability for Chinese Spelling Check Models,no
Query of CC: Unearthing Large Scale Domain-Specific Knowledge from Public Corpora,no
Enhancing Diagnostic Accuracy through Multi-Agent Conversations: Using Large Language Models to Mitigate Cognitive Bias,yes
ChatGPT vs Gemini vs LLaMA on Multilingual Sentiment Analysis,yes
Language Modelling Approaches to Adaptive Machine Translation,no
Looking Right is Sometimes Right: Investigating the Capabilities of Decoder-only LLMs for Sequence Labeling,yes
Relative Value Biases in Large Language Models,no
Empathy and the Right to Be an Exception: What LLMs Can and Cannot Do,no
Prompting Large Language Models for Zero-Shot Clinical Prediction with Structured Longitudinal Electronic Health Record Data,yes
K-QA: A Real-World Medical Q&A Benchmark,yes
LongHealth: A Question Answering Benchmark with Long Clinical Documents,yes
Wordflow: Social Prompt Engineering for Large Language Models,yes
The Typing Cure: Experiences with Large Language Model Chatbots for Mental Health Support,no
ServerlessLLM: Locality-Enhanced Serverless Inference for Large Language Models,no
LLM on FHIR -- Demystifying Health Records,yes
"Demystifying Chains, Trees, and Graphs of Thoughts",no
RomanSetu: Efficiently unlocking multilingual capabilities of Large Language Models models via Romanization,yes
ZS4C: Zero-Shot Synthesis of Compilable Code for Incomplete Code Snippets using ChatGPT,no
Transformers and Cortical Waves: Encoders for Pulling In Context Across Time,no
Improving Natural Language Capability of Code Large Language Model,no
How Can Large Language Models Understand Spatial-Temporal Data?,no
Copilot Refinement: Addressing Code Smells in Copilot-Generated Python Code,no
BayesPrompt: Prompting Large-Scale Pre-Trained Language Models on Few-shot Inference via Debiased Domain Abstraction,no
True Knowledge Comes from Practice: Aligning LLMs with Embodied Environments via Reinforcement Learning,no
"When Geoscience Meets Generative AI and Large Language Models: Foundations, Trends, and Future Challenges",no
FP6-LLM: Efficiently Serving Large Language Models Through FP6-Centric Algorithm-System Co-Design,yes
CompactifAI: Extreme Compression of Large Language Models using Quantum-Inspired Tensor Networks,yes
Towards Goal-oriented Large Language Model Prompting: A Survey,yes
Towards Uncertainty-Aware Language Agent,no
CMMU: A Benchmark for Chinese Multi-modal Multi-type Question Understanding and Reasoning,yes
ConstraintChecker: A Plugin for Large Language Models to Reason on Commonsense Knowledge Bases,yes
Towards Consistent Natural-Language Explanations via Explanation-Consistency Finetuning,yes
BootPIG: Bootstrapping Zero-shot Personalized Image Generation Capabilities in Pretrained Diffusion Models,no
Adaptive Text Watermark for Large Language Models,yes
LocMoE: A Low-overhead MoE for Large Language Model Training,yes
WebVoyager: Building an End-to-End Web Agent with Large Multimodal Models,no
A Survey of Deep Learning and Foundation Models for Time Series Forecasting,no
Hierarchical Continual Reinforcement Learning via Large Language Model,yes
MULTIVERSE: Exposing Large Language Model Alignment Problems in Diverse Worlds,yes
A comparative study of zero-shot inference with large language models and supervised modeling in breast cancer pathology classification,yes
Beyond Behaviorist Representational Harms: A Plan for Measurement and Mitigation,yes
Unmasking and Quantifying Racial Bias of Large Language Models in Medical Report Generation,yes
TPD: Enhancing Student Language Model Reasoning via Principle Discovery and Guidance,yes
Democratizing Fine-grained Visual Recognition with Large Language Models,no
The Calibration Gap between Model and Human Confidence in Large Language Models,no
Automated Root Causing of Cloud Incidents using In-Context Learning with GPT-4,yes
Investigating the Efficacy of Large Language Models for Code Clone Detection,no
VisualWebArena: Evaluating Multimodal Agents on Realistic Visual Web Tasks,yes
Consistency Guided Knowledge Retrieval and Denoising in LLMs for Zero-shot Document-level Relation Triplet Extraction,no
Evaluation of General Large Language Models in Contextually Assessing Semantic Concepts Extracted from Adult Critical Care Electronic Health Record Notes,no
SpeechGPT-Gen: Scaling Chain-of-Information Speech Generation,no
Can GPT-3.5 Generate and Code Discharge Summaries?,no
Research about the Ability of LLM in the Tamper-Detection Area,no
"How AI Ideas Affect the Creativity, Diversity, and Evolution of Human Ideas: Evidence From a Large, Dynamic Experiment",no
Clue-Guided Path Exploration: An Efficient Knowledge Base Question-Answering Framework with Low Computational Resource Consumption,yes
Large language model empowered participatory urban planning,yes
APT-Pipe: A Prompt-Tuning Tool for Social Data Annotation using ChatGPT,no
ConTextual: Evaluating Context-Sensitive Text-Rich Visual Reasoning in Large Multimodal Models,no
Towards Explainable Harmful Meme Detection through Multimodal Debate between Large Language Models,yes
Can AI Assistants Know What They Don't Know?,yes
UniMS-RAG: A Unified Multi-source Retrieval-Augmented Generation for Personalized Dialogue Systems,no
From Random to Informed Data Selection: A Diversity-Based Approach to Optimize Human Annotation and Few-Shot Learning,no
LPNL: Scalable Link Prediction with Large Language Models,yes
TAT-LLM: A Specialized Language Model for Discrete Reasoning over Tabular and Textual Data,yes
ULTRA: Unleash LLMs' Potential for Event Argument Extraction through Hierarchical Modeling and Pair-wise Refinement,no
MLLMReID: Multimodal Large Language Model-based Person Re-identification,yes
AgentBoard: An Analytical Evaluation Board of Multi-turn LLM Agents,yes
CFMatch: Aligning Automated Answer Equivalence Evaluation with Expert Judgments For Open-Domain Question Answering,yes
ARGS: Alignment as Reward-Guided Search,no
The Language Barrier: Dissecting Safety Challenges of LLMs in Multilingual Contexts,yes
Quality of Answers of Generative Large Language Models vs Peer Patients for Interpreting Lab Test Results for Lay Patients: Evaluation Study,yes
XAI for All: Can Large Language Models Simplify Explainable AI?,no
Towards Trustable Language Models: Investigating Information Quality of Large Language Models,yes
HAZARD Challenge: Embodied Decision Making in Dynamically Changing Environments,no
Raidar: geneRative AI Detection viA Rewriting,no
AutoRT: Embodied Foundation Models for Large Scale Orchestration of Robotic Agents,no
Chatterbox: Robust Transport for LLM Token Streaming under Unstable Network,no
Transformer-Based Models Are Not Yet Perfect At Learning to Emulate Structural Recursion,yes
Red Teaming Visual Language Models,yes
From Understanding to Utilization: A Survey on Explainability for Large Language Models,yes
How well can large language models explain business processes?,no
Benchmarking LLMs via Uncertainty Quantification,yes
Multilingual and Fully Non-Autoregressive ASR with Large Language Model Fusion: A Comprehensive Study,no
Evaluation of large language models for assessing code maintainability,no
Generating Zero-shot Abstractive Explanations for Rumour Verification,no
ChatGraph: Chat with Your Graphs,yes
Context Matters: Pushing the Boundaries of Open-Ended Answer Generation with Graph-Structured Knowledge Context,no
Knowledge Distillation from Language-Oriented to Emergent Communication for Multi-Agent Remote Control,no
Revolutionizing Retrieval-Augmented Generation with Enhanced PDF Structure Recognition,no
SLANG: New Concept Comprehension of Large Language Models,yes
Automated Fact-Checking of Climate Change Claims with Large Language Models,no
Can Large Language Models Write Parallel Code?,no
BiTA: Bi-Directional Tuning for Lossless Acceleration in Large Language Models,no
Assessing and Understanding Creativity in Large Language Models,no
Large Language Models are Superpositions of All Characters: Attaining Arbitrary Role-play via Self-Alignment,no
Zero Shot Open-ended Video Inference,no
Towards Socially and Morally Aware RL agent: Reward Design With LLM,no
The Neglected Tails of Vision-Language Models,yes
Analyzing the Effectiveness of Large Language Models on Text-to-SQL Synthesis,no
"Fine-tuning Large Language Models for Multigenerator, Multidomain, and Multilingual Machine-Generated Text Detection",no
GRATH: Gradual Self-Truthifying for Large Language Models,yes
Less Could Be Better: Parameter-efficient Fine-tuning Advances Medical Vision Foundation Models,no
CheXagent: Towards a Foundation Model for Chest X-Ray Interpretation,no
APT: Adaptive Pruning and Tuning Pretrained Language Models for Efficient Training and Inference,yes
Text Embedding Inversion Security for Multilingual Language Models,yes
WARM: On the Benefits of Weight Averaged Reward Models,no
The Ethics of Interaction: Mitigating Security Threats in LLMs,yes
The Curious Case of Nonverbal Abstract Reasoning with Multi-Modal Large Language Models,no
An Empirical Study of In-context Learning in LLMs for Machine Translation,yes
Temporal Blind Spots in Large Language Models,yes
Spotting LLMs With Binoculars: Zero-Shot Detection of Machine-Generated Text,yes
LLM-based policy generation for intent-based management of applications,yes
"""Which LLM should I use?"": Evaluating LLMs for tasks performed by Undergraduate Computer Science Students",yes
Detecting Multimedia Generated by Large AI Models: A Survey,no
CMMMU: A Chinese Massive Multi-discipline Multimodal Understanding Benchmark,no
Blinded by Generated Contexts: How Language Models Merge Generated and Retrieved Contexts for Open-Domain QA?,yes
Multimodal Deep Learning of Word-of-Mouth Text and Demographics to Predict Customer Rating: Handling Consumer Heterogeneity in Marketing,no
"PsySafe: A Comprehensive Framework for Psychological-based Attack, Defense, and Evaluation of Multi-agent System Safety",no
Distilling Mathematical Reasoning Capabilities into Small Language Models,no
AI for social science and social science of AI: A Survey,no
Hallucination is Inevitable: An Innate Limitation of Large Language Models,yes
Speak It Out: Solving Symbol-Related Problems with Symbol-to-Language Conversion for Language Models,yes
"Mastering Text-to-Image Diffusion: Recaptioning, Planning, and Generating with Multimodal LLMs",no
Emojis Decoded: Leveraging ChatGPT for Enhanced Understanding in Social Media Communications,yes
Revolutionizing Finance with LLMs: An Overview of Applications and Insights,no
Large Language Model based Multi-Agents: A Survey of Progress and Challenges,no
Enhancing Recommendation Diversity by Re-ranking with Large Language Models,no
CheX-GPT: Harnessing Large Language Models for Enhanced Chest X-ray Report Labeling,no
Integration of Large Language Models in Control of EHD Pumps for Precise Color Synthesis,no
Training microrobots to swim by a large language model,no
Over-Reasoning and Redundant Calculation of Large Language Models,yes
Instructional Fingerprinting of Large Language Models,no
General Flow as Foundation Affordance for Scalable Robot Learning,no
LLMRA: Multi-modal Large Language Model based Restoration Assistant,no
MedLM: Exploring Language Models for Medical Question Answering Systems,no
Using Large Language Model for End-to-End Chinese ASR and NER,no
Confidence Preservation Property in Knowledge Distillation Abstractions,no
ProLex: A Benchmark for Language Proficiency-oriented Lexical Substitution,no
Prompting Large Vision-Language Models for Compositional Reasoning,yes
Identifying and Analyzing Task-Encoding Tokens in Large Language Models,no
CodeAid: Evaluating a Classroom Deployment of an LLM-based Programming Assistant that Balances Student and Educator Needs,yes
"Prompt-RAG: Pioneering Vector Embedding-Free Retrieval-Augmented Generation in Niche Domains, Exemplified by Korean Medicine",yes
InferAligner: Inference-Time Alignment for Harmlessness through Cross-Model Guidance,no
How the Advent of Ubiquitous Large Language Models both Stymie and Turbocharge Dynamic Adversarial Question Generation,yes
Inducing High Energy-Latency of Large Vision-Language Models with Verbose Images,yes
BadChain: Backdoor Chain-of-Thought Prompting for Large Language Models,no
Evaluating and Enhancing Large Language Models Performance in Domain-specific Medicine: Osteoarthritis Management with DocOA,yes
Mining experimental data from Materials Science literature with Large Language Models: an evaluation study,no
FAIR Enough: How Can We Develop and Assess a FAIR-Compliant Dataset for Large Language Models' Training?,no
Reinforcement learning for question answering in programming domain using public community scoring as a human feedback,yes
Pruning for Protection: Increasing Jailbreak Resistance in Aligned LLMs Without Fine-Tuning,yes
Using LLMs to discover emerging coded antisemitic hate-speech in extremist social media,no
Quantifying Similarity: Text-Mining Approaches to Evaluate ChatGPT and Google Bard Content in Relation to BioMedical Literature,yes
Medusa: Simple LLM Inference Acceleration Framework with Multiple Decoding Heads,yes
Knowledge Verification to Nip Hallucination in the Bud,yes
Interactions with Prompt Problems: A New Way to Teach Programming with Large Language Models,no
FinLLMs: A Framework for Financial Reasoning Dataset Generation with Large Language Models,yes
Dynamic Q&A of Clinical Documents with Large Language Models,yes
MLLM-Tool: A Multimodal Large Language Model For Tool Agent Learning,yes
"Sowing the Wind, Reaping the Whirlwind: The Impact of Editing Language Models",no
PHOENIX: Open-Source Language Adaption for Direct Preference Optimization,no
Progressive Distillation Based on Masked Generation Feature Method for Knowledge Graph Completion,no
SocraSynth: Multi-LLM Reasoning with Conditional Statistics,yes
Mementos: A Comprehensive Benchmark for Multimodal Large Language Model Reasoning over Image Sequences,no
Cross-lingual Editing in Multilingual Language Models,yes
A match made in consistency heaven: when large language models meet evolutionary algorithms,no
AI Revolution on Chat Bot: Evidence from a Randomized Controlled Experiment,no
FinSQL: Model-Agnostic LLMs-based Text-to-SQL Framework for Financial Analysis,no
Knowledge Fusion of Large Language Models,no
Named Entity Recognition Under Domain Shift via Metric Learning for Life Sciences,yes
DeepEdit: Knowledge Editing as Decoding with Constraints,no
Critical Data Size of Language Models from a Grokking Perspective,no
Large Language Models are Efficient Learners of Noise-Robust Speech Recognition,no
Can A Cognitive Architecture Fundamentally Enhance LLMs? Or Vice Versa?,no
Can Large Language Model Summarizers Adapt to Diverse Scientific Communication Goals?,no
"Using LLM such as ChatGPT for Designing and Implementing a RISC Processor: Execution,Challenges and Limitations",no
"Excuse me, sir? Your language model is leaking (information)",yes
Towards Language-Driven Video Inpainting via Multimodal Large Language Models,no
LangProp: A code optimization framework using Language Models applied to driving,yes
Beyond Reference-Based Metrics: Analyzing Behaviors of Open LLMs on Data-to-Text Generation,yes
Spatial-Temporal Large Language Model for Traffic Prediction,no
Code Prompting Elicits Conditional Reasoning Abilities in Text+Code LLMs,no
DiffusionGPT: LLM-Driven Text-to-Image Generation System,yes
Self-Rewarding Language Models,no
R-Judge: Benchmarking Safety Risk Awareness for LLM Agents,yes
Gender Bias in Machine Translation and The Era of Large Language Models,no
Advancing Large Multi-modal Models with Explicit Chain-of-Reasoning and Visual Question Generation,no
WorldDreamer: Towards General World Models for Video Generation via Predicting Masked Tokens,no
Sketch-Guided Constrained Decoding for Boosting Blackbox Large Language Models without Logit Access,yes
When Neural Code Completion Models Size up the Situation: Attaining Cheaper and Faster Completion through Dynamic Model Inference,yes
Veagle: Advancements in Multimodal Representation Learning,no
A Survey on Hardware Accelerators for Large Language Models,no
Evolutionary Multi-Objective Optimization of Large Language Model Prompts for Balancing Sentiments,no
Temporal Insight Enhancement: Mitigating Temporal Hallucination in Multimodal Large Language Models,yes
All in How You Ask for It: Simple Black-Box Method for Jailbreak Attacks,yes
"A Fast, Performant, Secure Distributed Training Framework For Large Language Model",no
"Leveraging Biases in Large Language Models: ""bias-kNN'' for Effective Few-Shot Learning",no
A Comparative Study on Annotation Quality of Crowdsourcing and LLM via Label Aggregation,no
Large Language Model Lateral Spear Phishing: A Comparative Study in Large-Scale Organizational Settings,yes
SkyEyeGPT: Unifying Remote Sensing Vision-Language Tasks via Instruction Tuning with Large Language Model,no
Impact of Large Language Model Assistance on Patients Reading Clinical Notes: A Mixed-Methods Study,no
Learning Shortcuts: On the Misleading Promise of NLU in Language Models,yes
Aligning Large Language Models with Counterfactual DPO,yes
"Improving Classification Performance With Human Feedback: Label a few, we label the rest",no
Vlogger: Make Your Dream A Vlog,no
Deciphering Textual Authenticity: A Generalized Strategy through the Lens of Large Language Semantics for Detecting Human vs. Machine-Generated Text,yes
"Caught in the Quicksand of Reasoning, Far from AGI Summit: Evaluating LLMs' Mathematical and Coding Competency through Ontology-guided Interventions",yes
Efficient slot labelling,no
Large Language Models Are Neurosymbolic Reasoners,no
Beyond Anti-Forgetting: Multimodal Continual Instruction Tuning with Positive Forward Transfer,yes
Fine-tuning Strategies for Domain Specific Question Answering under Low Annotation Budget Constraints,yes
Bridging Research and Readers: A Multi-Modal Automated Academic Papers Interpretation System,yes
Remote Sensing ChatGPT: Solving Remote Sensing Tasks with ChatGPT and Visual Models,no
What makes for a 'good' social actor? Using respect as a lens to evaluate interactions with language agents,yes
GPT in Sheep's Clothing: The Risk of Customized GPTs,no
Code Simulation Challenges for Large Language Models,no
LLMs for Relational Reasoning: How Far are We?,yes
Augmenting Math Word Problems via Iterative Question Composing,yes
AttackEval: How to Evaluate the Effectiveness of Jailbreak Attacking on Large Language Models,no
"COCO is ""ALL'' You Need for Visual Instruction Fine-tuning",no
ReFT: Reasoning with Reinforced Fine-Tuning,no
AiGen-FoodReview: A Multimodal Dataset of Machine-Generated Restaurant Reviews and Images on Social Media,yes
Segment Anything Model Can Not Segment Anything: Assessing AI Foundation Model's Generalizability in Permafrost Mapping,yes
HuixiangDou: Overcoming Group Chat Scenarios with LLM-based Technical Assistance,yes
MMToM-QA: Multimodal Theory of Mind Question Answering,yes
Tuning Language Models by Proxy,no
Scalable Pre-training of Large Autoregressive Image Models,no
Supporting Student Decisions on Learning Recommendations: An LLM-Based Chatbot with Knowledge Graph Contextualization for Conversational Explainability and Mentoring,yes
EmoLLMs: A Series of Emotional Large Language Models and Annotation Tools for Comprehensive Affective Analysis,no
Code Generation with AlphaCodium: From Prompt Engineering to Flow Engineering,no
The Effect of Group Status on the Variability of Group Representations in LLM-generated Text,no
Contrastive Perplexity for Controlled Generation: An Application in Detoxifying Large Language Models,yes
"Machine Translation with Large Language Models: Prompt Engineering for Persian, English, and Russian Directions",no
Ask the experts: sourcing high-quality datasets for nutritional counselling through Human-AI collaboration,yes
Contrastive Preference Optimization: Pushing the Boundaries of LLM Performance in Machine Translation,yes
"RAG vs Fine-tuning: Pipelines, Tradeoffs, and a Case Study on Agriculture",no
Hidden Flaws Behind Expert-Level Accuracy of GPT-4 Vision in Medicine,no
Into the crossfire: evaluating the use of a language model to crowdsource gun violence reports,no
DoraemonGPT: Toward Understanding Dynamic Scenes with Large Language Models,yes
Exploiting Inter-Layer Expert Affinity for Accelerating Mixture-of-Experts Model Inference,yes
Few-Shot Learning for Chronic Disease Management: Leveraging Large Language Models and Multi-Prompt Engineering with Medical Knowledge Injection,no
Hallucination Detection and Hallucination Mitigation: An Investigation,yes
Salute the Classic: Revisiting Challenges of Machine Translation in the Age of Large Language Models,yes
RoTBench: A Multi-Level Benchmark for Evaluating the Robustness of Large Language Models in Tool Learning,yes
Application of LLM Agents in Recruitment: A Novel Framework for Resume Screening,no
AesBench: An Expert Benchmark for Multimodal Large Language Models on Image Aesthetics Perception,no
Large Language Models are Null-Shot Learners,no
LoMA: Lossless Compressed Memory Attention,yes
Human vs. LMMs: Exploring the Discrepancy in Emoji Interpretation and Usage in Digital Communication,yes
Generative Multi-Modal Knowledge Retrieval with Large Language Models,no
MARIO: MAth Reasoning with code Interpreter Output -- A Reproducible Pipeline,yes
PRewrite: Prompt Rewriting with Reinforcement Learning,no
LLMs for Test Input Generation for Semantic Caches,yes
A Survey of Resource-efficient LLM and Multimodal Foundation Models,no
A Study on Training and Developing Large Language Models for Behavior Tree Generation,no
Enhancing Document-level Translation of Large Language Model via Translation Mixed-instructions,yes
Enhancing Robustness of LLM-Synthetic Text Detectors for Academic Writing: A Comprehensive Analysis,yes
A Novel Approach for Automatic Program Repair using Round-Trip Translation with Large Language Models,no
Leveraging External Knowledge Resources to Enable Domain-Specific Comprehension,no
A Study on Large Language Models' Limitations in Multiple-Choice Question Answering,yes
SciGLM: Training Scientific Language Models with Self-Reflective Instruction Annotation and Tuning,yes
Are self-explanations from Large Language Models faithful?,yes
The Pitfalls of Defining Hallucination,no
"The Chronicles of RAG: The Retriever, the Chunk and the Generator",no
"The What, Why, and How of Context Length Extension Techniques in Large Language Models -- A Detailed Survey",yes
JumpCoder: Go Beyond Autoregressive Coder via Online Modification,no
Consolidating Trees of Robotic Plans Generated Using Large Language Models to Improve Reliability,no
Authorship Obfuscation in Multilingual Machine-Generated Text Detection,no
Unlocking Efficiency in Large Language Model Inference: A Comprehensive Survey of Speculative Decoding,no
Question Translation Training for Better Multilingual Reasoning,no
Consolidating Strategies for Countering Hate Speech Using Persuasive Dialogues,no
Flexibly Scaling Large Language Models Contexts Through Extensible Tokenization,yes
"When Large Language Model Agents Meet 6G Networks: Perception, Grounding, and Alignment",no
"Assistant, Parrot, or Colonizing Loudspeaker? ChatGPT Metaphors for Developing Critical AI Literacies",no
Prompting open-source and commercial language models for grammatical error correction of English learner text,no
Signed-Prompt: A New Approach to Prevent Prompt Injection Attacks Against LLM-Integrated Applications,yes
MAPLE: Multilingual Evaluation of Parameter Efficient Finetuning of Large Language Models,no
MM-SAP: A Comprehensive Benchmark for Assessing Self-Awareness of Multimodal Large Language Models in Perception,yes
Editing Arbitrary Propositions in LLMs without Subject Labels,yes
TP-Aware Dequantization,no
"Survey of Natural Language Processing for Education: Taxonomy, Systematic Review, and Future Trends",no
Model Editing at Scale leads to Gradual and Catastrophic Forgetting,yes
Stability Analysis of ChatGPT-based Sentiment Analysis in AI Quality Assurance,yes
Beyond Sparse Rewards: Enhancing Reinforcement Learning with Language Model Critique in Text Generation,yes
Active Learning for NLP with Large Language Models,yes
"Generative AI in EU Law: Liability, Privacy, Intellectual Property, and Cybersecurity",yes
Small LLMs Are Weak Tool Learners: A Multi-LLM Agent,yes
Harnessing Large Language Models Over Transformer Models for Detecting Bengali Depressive Social Media Text: A Comprehensive Study,no
Small Language Model Can Self-correct,yes
CANDLE: Iterative Conceptualization and Instantiation Distillation from Large Language Models for Commonsense Reasoning,no
Improving Domain Adaptation through Extended-Text Reading Comprehension,yes
Distilling Event Sequence Knowledge From Large Language Models,no
Inroads to a Structured Data Natural Language Bijection and the role of LLM annotation,no
"A Survey on Statistical Theory of Deep Learning: Approximation, Training Dynamics, and Generative Models",no
Reinforcement Learning from LLM Feedback to Counteract Goal Misgeneralization,yes
Quantized Side Tuning: Fast and Memory-Efficient Tuning of Quantized Large Language Models,no
Assessing Large Language Models in Mechanical Engineering Education: A Study on Mechanics-Focused Conceptual Understanding,no
"Open Models, Closed Minds? On Agents Capabilities in Mimicking Human Personalities through Open Large Language Models",no
Combining Confidence Elicitation and Sample-based Methods for Uncertainty Quantification in Misinformation Mitigation,yes
Leveraging Large Language Models for NLG Evaluation: A Survey,yes
Evolving Code with A Large Language Model,yes
PUB: A Pragmatics Understanding Benchmark for Assessing LLMs' Pragmatics Capabilities,no
xCoT: Cross-lingual Instruction Tuning for Cross-lingual Chain-of-Thought Reasoning,no
Code Security Vulnerability Repair Using Reinforcement Learning with Large Language Models,yes
Knowledge Distillation for Closed-Source Language Models,no
Extending LLMs' Context Window with 100 Samples,yes
NHANES-GCP: Leveraging the Google Cloud Platform and BigQuery ML for reproducible machine learning with data from the National Health and Nutrition Examination Survey,no
CHAMP: A Competition-level Dataset for Fine-Grained Analyses of LLMs' Mathematical Reasoning Capabilities,yes
E^2-LLM: Efficient and Extreme Length Extension of Large Language Models,no
Parameter-Efficient Detoxification with Contrastive Decoding,no
Knowledge-Centric Templatic Views of Documents,no
Comparing GPT-4 and Open-Source Language Models in Misinformation Mitigation,yes
DocFinQA: A Long-Context Financial Reasoning Dataset,yes
Promptly Predicting Structures: The Return of Inference,no
Health-LLM: Large Language Models for Health Prediction via Wearable Sensor Data,no
Fine-grained Hallucination Detection and Editing for Language Models,yes
Large Language Models Can Learn Temporal Reasoning,yes
APAR: LLMs Can Do Auto-Parallel Auto-Regressive Decoding,no
MAPO: Advancing Multilingual Reasoning through Multilingual Alignment-as-Preference Optimization,no
LLM-Assisted Crisis Management: Building Advanced LLM Platforms for Effective Emergency Response and Public Collaboration,no
Structsum Generation for Faster Text Comprehension,yes
Zero-Shot RTL Code Generation with Attention Sink Augmented Large Language Models,no
Few-Shot Detection of Machine-Generated Text using Style Representations,yes
Multi-Candidate Speculative Decoding,yes
An Experimental Design Framework for Label-Efficient Supervised Finetuning of Large Language Models,yes
"Don't Rank, Combine! Combining Machine Translation Hypotheses Using Quality Estimation",no
Enhancing Emotional Generation Capability of Large Language Models via Emotional Chain-of-Thought,no
LLMRS: Unlocking Potentials of LLM-Based Recommender Systems for Software Purchase,yes
How Johnny Can Persuade LLMs to Jailbreak Them: Rethinking Persuasion to Challenge AI Safety by Humanizing LLMs,yes
Effects of diversity incentives on sample diversity and downstream model performance in LLM-based text augmentation,yes
OOP: Object-Oriented Programming Evaluation Benchmark for Large Language Models,yes
Mutual Enhancement of Large Language and Reinforcement Learning Models through Bi-Directional Feedback Mechanisms: A Case Study,no
Lost in the Source Language: How Large Language Models Evaluate the Quality of Machine Translation,no
Intention Analysis Makes LLMs A Good Jailbreak Defender,yes
A systematic review of geospatial location embedding approaches in large language models: A path to spatial AI systems,no
