Source,Title,Talks about LLMs,Rate,Evidence,Year,Month,Keyphrase,Topic
emnlp2023,Specialist or Generalist? Instruction Tuning for Specific NLP Tasks,Yes.,3,generalist data containing hallucinatory information may negatively affect the model’s performance.,2023,December,,
emnlp2023,Making Large Language Models Better Data Creators,Yes.,3,"deploying them for downstream applications is still challenging due to cost, responsiveness, control, or concerns around privacy and security.",2023,December,,
emnlp2023,Guideline Learning for In-Context Information Extraction,Yes.,3,"However, the performance of In-context IE generally lags behind the state-of-the-art supervised expert models. We highlight a key reason for this shortfall: underspecified task description. The limited-length context struggles to thoroughly express the intricate IE task instructions and various edge cases, leading to misalignment in task comprehension with humans.",2023,December,,
emnlp2023,Self-ICL: Zero-Shot In-Context Learning with Self-Generated Demonstrations,Yes.,3,"different methods are proposed to select representative demonstrations from existing training corpora. However, such settings are not aligned with real-world practices, as end-users usually query LMs without access to demonstration pools.",2023,December,,
emnlp2023,NL2TL: Transforming Natural Languages to Temporal Logics using Large Language Models,Yes.,1,exploring the use of Large Language Models (LLMs) at multiple stages.,2023,December,,
emnlp2023,AnyTOD: A Programmable Task-Oriented Dialog System,Yes.,1,"We view TOD as a program executed by a language model (LM), where program logic and ontology is provided by a designer as a schema.",2023,December,,
emnlp2023,Zero-Shot Multi-Label Topic Inference with Sentence Encoders and LLMs,Yes.,1,"Through extensive experimentation on seven diverse data sets, we observed that LLMs, such as ChatGPT-3.5 and PaLM, demonstrated superior generality compared to other LLMs, e.g., BLOOM and GPT-NeoX.",2023,December,,
emnlp2023,Exploring Distributional Shifts in Large Language Models for Code Analysis,Yes.,3,We establish that samples from each new domain present all the models with a significant challenge of distribution shift.,2023,December,,
emnlp2023,A Benchmark for Reasoning with Spatial Prepositions,Yes.,3,"Our results show considerable variability in the performance of smaller and larger models, as well as across prompts and languages. However, none of the models reaches human performance.",2023,December,,
emnlp2023,Document-Level Machine Translation with Large Language Models,Yes.,1,"Large language models (LLMs) such as ChatGPT can produce coherent, cohesive, relevant, and fluent answers for various natural language processing (NLP) tasks.",2023,December,,
emnlp2023,LLM-driven Instruction Following: Progresses and Concerns,Yes.,3,What concerns remain in LLM-driven instruction following?,2023,December,,
emnlp2023,Creative Natural Language Generation,Yes.,3,"Large language models such as GPT-3, GPT4, Claude etc., have advanced the state of the art in several natural language generation tasks such as text summarization and machine translation. However when it comes to open-ended tasks with a focus on creativity such as generating stories, poetry, or various forms of figurative language, these state-of-the-art language models are often found to be inadequate. This tutorial aims to bring awareness of the important and emerging research",2023,December,,
emnlp2023,Fabricator: An Open Source Toolkit for Generating Labeled Training Data with Teacher LLMs,Yes.,1,"Current research addresses this bottleneck by exploring a novel paradigm called zero-shot learning via dataset generation. Here, a powerful LLM is prompted with a task description to generate labeled data that can be used to train a downstream NLP model.",2023,December,,
emnlp2023,CHATREPORT: Democratizing Sustainability Disclosure Analysis through LLM-based Tools,Yes.,3,"However, developing such tools is challenging due to (1) the hallucination of LLMs and (2) the inefficiency of bringing domain experts into the AI development loop.",2023,December,,
emnlp2023,RaLLe: A Framework for Developing and Evaluating Retrieval-Augmented Large Language Models,Yes.,2,current libraries for building R-LLMs provide high-level abstractions without sufficient transparency for evaluating and optimizing prompts within specific inference processes such as retrieval and generation.,2023,December,,
emnlp2023,MusicAgent: An AI Agent for Music Understanding and Generation with Large Language Models,Yes.,1,"Inspired by the recent success of large language models (LLMs) in task automation, we develop a system, named MusicAgent, which integrates numerous music-related tools and an autonomous workflow to address user requirements.",2023,December,,
emnlp2023,MiniChain: A Small Library for Coding with Large Language Models,Yes.,3,"LLMs are accurate enough, on average, to replace core functionality, yet make basic mistakes that demonstrate a lack of robustness.",2023,December,,
emnlp2023,Okapi: Instruction-tuned Large Language Models in Multiple Languages with Reinforcement Learning from Human Feedback,Yes.,2,"existing open-source LLMs have only been instruction-tuned for English and a few popular languages, thus hindering their accessibility to many other languages in the world.",2023,December,,
emnlp2023,InsightPilot: An LLM-Empowered Automated Data Exploration System,Yes.,1,"we introduce InsightPilot, an LLM (Large Language Model)-based, automated data exploration system designed to simplify the data exploration process.",2023,December,,
emnlp2023,Prompt2Model: Generating Deployable Models from Natural Language Instructions,Yes.,3,LLMs are a step backward from traditional special-purpose NLP models; they require extensive computational resources for deployment and can be gated behind APIs.,2023,December,,
emnlp2023,NeMo Guardrails: A Toolkit for Controllable and Safe LLM Applications with Programmable Rails,Yes.,1,NeMo Guardrails is an open-source toolkit for easily adding programmable guardrails to LLM-based conversational systems.,2023,December,,
emnlp2023,Prompterator: Iterate Efficiently towards More Effective Prompts,Yes.,1,"Finding well-performing prompts, however, is a non-trivial task which requires experimentation in order to arrive at a prompt that solves a specific task.",2023,December,,
emnlp2023,Video-LLaMA: An Instruction-tuned Audio-Visual Language Model for Video Understanding,Yes.,1,"Video-LLaMA enables video comprehension by tackling two challenges: (1) capturing the temporal changes in visual scenes, (2) integrating audio-visual signals.",2023,December,,
emnlp2023,Gatekeeper to save COGS and improve efficiency of Text Prediction,Yes.,3,"As LLMs require massive amounts of computation and storage, such an approach incurs network and high execution cost.",2023,December,,
emnlp2023,Text2Topic: Multi-Label Text Classification System for Efficient Topic Detection in User Generated Content with Zero-Shot Capabilities,Yes.,1,"The final model achieves accurate and comprehensive results compared to state-of-the-art baselines, including large language models (LLMs).",2023,December,,
emnlp2023,Investigating Table-to-Text Generation Capabilities of Large Language Models in Real-World Information Seeking Scenarios,Yes.,2,"a significant performance gap still exists between other open-sourced LLMs (e.g., Vicuna and LLaMA-2) and GPT-4 models.",2023,December,,
emnlp2023,WordArt Designer: User-Driven Artistic Typography Synthesis using Large Language Models,Yes.,1,"This paper introduces WordArt Designer, a user-driven framework for artistic typography synthesis, relying on the Large Language Model (LLM). The system incorporates four key modules: the LLM Engine, SemTypo, StyTypo, and TexTypo modules. 1) The LLM Engine, empowered by the LLM (e.g. GPT-3.5), interprets user inputs and",2023,December,,
emnlp2023,Empower Large Language Model to Perform Better on Industrial Domain-Specific Question Answering,Yes.,3,"Large Language Model (LLM) has gained popularity and achieved remarkable results in open-domain tasks, but its performance in real industrial domain-specific scenarios is average due to its lack of specific domain knowledge. This issue has attracted widespread attention, but there are few relevant benchmarks available. In this paper, we provide a benchmark Question Answering (QA) dataset named MSQA, centered around Microsoft products and IT technical",2023,December,,
emnlp2023,Building Real-World Meeting Summarization Systems using Large Language Models: A Practical Perspective,Yes.,3,"Considering the privacy concerns of closed-source models for only being accessible via API, alongside the high cost associated with using fine-tuned versions of the closed-source models.",2023,December,,
emnlp2023,Building Real-World Meeting Summarization Systems using Large Language Models: A Practical Perspective,Yes.,2,"""Considering the privacy concerns of closed-source models for only being accessible via API, alongside the high cost associated with using fine-tuned versions of the closed-source models.""",2023,December,,
emnlp2023,AART: AI-Assisted Red-Teaming with Diverse Data Generation for New LLM-powered Applications,Yes.,3,"""This provides transparency of developers evaluation intentions and enables quick adaptation to new use cases and newly discovered model weaknesses.""",2023,December,,
emnlp2023,Are ChatGPT and GPT-4 General-Purpose Solvers for Financial Text Analytics? A Study on Several Typical Tasks,Yes.,2,"""We report both the strengths and limitations of the current models by comparing them to the state-of-the-art fine-tuned approaches and the recently released domain-specific pretrained models.""",2023,December,,
emnlp2023,PILLOW: Enhancing Efficient Instruction Fine-tuning via Prompt Matching,Yes.,2,"""Instruction fine-tuning has conventionally been employed to adapt Large Language Models (LLMs) to a variety of diverse tasks. Nonetheless, this technique often necessitates substantial computational resources, making it impractical for deployment by individuals or small-scale entities.""",2023,December,,
emnlp2023,JarviX: A LLM No code Platform for Tabular Data Analysis and Optimization,Yes.,1,"""JarviX is designed to employ Large Language Models (LLMs) to facilitate an automated guide and execute high-precision data analyzes on tabular datasets.""",2023,December,,
emnlp2023,"Self-Criticism: Aligning Large Language Models with their Understanding of Helpfulness, Honesty, and Harmlessness",Yes.,3,"""RLHF, which incorporates independent reward models trained on high-quality human feedback datasets, incurs high costs in terms of hardware resources and human efforts.""",2023,December,,
emnlp2023,InstructPTS: Instruction-Tuning LLMs for Product Title Summarization,,,,2023,December,,
emnlp2023,LLM4Vis: Explainable Visualization Recommendation using ChatGPT,Yes.,1,"""To address this research gap, we propose LLM4Vis, a novel ChatGPT-based prompting approach to perform visualization recommendation and return human-like explanations using very few demonstration examples.""",2023,December,,
emnlp2023,Harnessing LLMs for Temporal Data - A Study on Explainable Financial Time Series Forecasting,Yes.,1,"""Furthermore, fine-tuned public LLMs, such as Open-LLaMA, can generate reasonable and explainable forecasts, although they underperform compared to GPT-4.""",2023,December,,
emnlp2023,"ViGPTQA - State-of-the-Art LLMs for Vietnamese Question Answering: System Overview, Core Models Training, and Evaluations",Yes.,3,"""Large language models (LLMs) and their applications in low-resource languages (such as in Vietnamese) are limited due to lack of training data and benchmarking datasets.""",2023,December,,
emnlp2023,On Sample-Efficient Code Generation,Yes.,3,"""Large language models often struggle to predict runtime behavior in code generation tasks, leading to a reliance on rejection sampling (best-of-n) to generate multiple code snippets then select the best.""",2023,December,,
emnlp2023,Graph Meets LLM: A Novel Approach to Collaborative Filtering for Robust Conversational Understanding,Yes.,1,"""This paper then further explores the use of Large Language Models (LLMs) in conjunction with graph traversal, leading to a significant increase in index coverage for unseen interactions.""",2023,December,,
emnlp2023,Fidelity-Enriched Contrastive Search: Reconciling the Faithfulness-Diversity Trade-Off in Text Generation,No.,1,"""No evidence""",2023,December,,
emnlp2023,Hyperpolyglot LLMs: Cross-Lingual Interpretability in Token Embeddings,No.,1,"""No evidence""",2023,December,,
emnlp2023,Exploiting Asymmetry for Synthetic Training Data Generation: SynthIE and the Case of Information Extraction,No.,1,"""No evidence""",2023,December,,
emnlp2023,Outlier Suppression+: Accurate quantization of large language models by equivalent and effective shifting and scaling,No.,1,"""No evidence""",2023,December,,
emnlp2023,CRT-QA: A Dataset of Complex Reasoning Question Answering over Tabular Data,No.,1,"""No evidence""",2023,December,,
emnlp2023,The Shifted and The Overlooked: A Task-oriented Investigation of User-GPT Interactions,No.,1,"""No evidence""",2023,December,,
emnlp2023,Indicative Summarization of Long Discussions,No.,1,"""No evidence""",2023,December,,
emnlp2023,AdaSent: Efficient Domain-Adapted Sentence Embeddings for Few-Shot Classification,No.,1,"""No evidence""",2023,December,,
emnlp2023,Query Rewriting in Retrieval-Augmented Large Language Models,No.,1,"""No evidence""",2023,December,,
emnlp2023,CHEF in the Language Kitchen: A Generative Data Augmentation Leveraging Korean Morpheme Ingredients,No.,1,"""No evidence""",2023,December,,
emnlp2023,Baize: An Open-Source Chat Model with Parameter-Efficient Tuning on Self-Chat Data,No.,1,"""No evidence""",2023,December,,
emnlp2023,Pre-Trained Language Models Augmented with Synthetic Scanpaths for Natural Language Understanding,No.,1,"""No evidence""",2023,December,,
emnlp2023,WiCE: Real-World Entailment for Claims in Wikipedia,No.,1,"""No evidence""",2023,December,,
emnlp2023,Shall We Pretrain Autoregressive Language Models with Retrieval? A Comprehensive Study,No.,1,"""No evidence""",2023,December,,
emnlp2023,Don’t Trust ChatGPT when your Question is not in English: A Study of Multilingual Abilities and Types of LLMs,No.,1,"""No evidence""",2023,December,,
emnlp2023,StructGPT: A General Framework for Large Language Model to Reason over Structured Data,No.,1,"""No evidence""",2023,December,,
emnlp2023,Model-tuning Via Prompts Makes NLP Models Adversarially Robust,No.,1,"""No evidence""",2023,December,,
emnlp2023,A Video Is Worth 4096 Tokens: Verbalize Videos To Understand Them In Zero Shot,No.,1,"""No evidence""",2023,December,,
emnlp2023,Zero-shot Faithfulness Evaluation for Text Summarization with Foundation Language Model,No.,1,"""No evidence""",2023,December,,
emnlp2023,An Integrative Survey on Mental Health Conversational Agents to Bridge Computer Science and Medical Perspectives,No.,1,"""No evidence""",2023,December,,
emnlp2023,Axiomatic Preference Modeling for Longform Question Answering,No.,1,"""No evidence""",2023,December,,
emnlp2023,TRIGO: Benchmarking Formal Mathematical Proof Reduction for Generative Language Models,No.,1,"""No evidence""",2023,December,,
emnlp2023,XLM-V: Overcoming the Vocabulary Bottleneck in Multilingual Masked Language Models,No.,1,"""No evidence""",2023,December,,
emnlp2023,NameGuess: Column Name Expansion for Tabular Data,No.,1,"""No evidence""",2023,December,,
emnlp2023,BLESS: Benchmarking Large Language Models on Sentence Simplification,No.,1,"""No evidence""",2023,December,,
emnlp2023,API-Assisted Code Generation for Question Answering on Varied Table Structures,No.,1,"""No evidence""",2023,December,,
emnlp2023,DiNeR: A Large Realistic Dataset for Evaluating Compositional Generalization,No.,1,"""No evidence""",2023,December,,
emnlp2023,It Ain’t Over: A Multi-aspect Diverse Math Word Problem Dataset,No.,1,"""No evidence""",2023,December,,
emnlp2023,Exchange-of-Thought: Enhancing Large Language Model Capabilities through Cross-Model Communication,No.,1,"""No evidence""",2023,December,,
emnlp2023,NORMSAGE: Multi-Lingual Multi-Cultural Norm Discovery from Conversations On-the-Fly,No.,1,"""No evidence""",2023,December,,
emnlp2023,FACTIFY3M: A benchmark for multimodal fact verification with explainability through 5W Question-Answering,No.,1,"""No evidence""",2023,December,,
emnlp2023,Rationale-Enhanced Language Models are Better Continual Relation Learners,No.,1,"""No evidence""",2023,December,,
emnlp2023,From Values to Opinions: Predicting Human Behaviors and Stances Using Value-Injected Large Language Models,No.,1,"""No evidence""",2023,December,,
emnlp2023,Are Compressed Language Models Less Subgroup Robust?,No.,1,"""No evidence""",2023,December,,
emnlp2023,Argue with Me Tersely: Towards Sentence-Level Counter-Argument Generation,No.,1,"""No evidence""",2023,December,,
emnlp2023,Koala: An Index for Quantifying Overlaps with Pre-training Corpora,No.,1,"""No evidence""",2023,December,,
emnlp2023,"ZhuJiu: A Multi-dimensional, Multi-faceted Chinese Benchmark for Large Language Models",No.,1,"""No evidence""",2023,December,,
emnlp2023,CoLLiE: Collaborative Training of Large Language Models in an Efficient Way,No.,1,"""No evidence""",2023,December,,
emnlp2023,ModelScope-Agent: Building Your Customizable Agent System with Open-source Large Language Models,No.,1,"""No evidence""",2023,December,,
emnlp2023,"Enhancing Extreme Multi-Label Text Classification: Addressing Challenges in Model, Data, and Evaluation",No.,1,"""No evidence""",2023,December,,
emnlp2023,InsightNet : Structured Insight Mining from Customer Feedback,No.,1,"""No evidence""",2023,December,,
emnlp2023,DocumentNet: Bridging the Data Gap in Document Pre-training,No.,1,"""No evidence""",2023,December,,
naacl2024,Named Entity Recognition Under Domain Shift via Metric Learning for Life Sciences,Yes.,3,"""Named entity recognition is a key component of Information Extraction (IE), particularly in scientific domains such as biomedicine and chemistry, where large language models (LLMs), e.g., ChatGPT, fall short.""",2024,June,,
naacl2024,On Linearizing Structured Data in Encoder-Decoder Language Models: Insights from Text-to-SQL,Yes.,3,"""Crucially, there remains a gap in our understanding of how these linearization-based methods handle structured data, which is inherently non-linear.""",2024,June,,
naacl2024,Adaptive Rank Selections for Low-Rank Approximation of Language Models,Yes.,3,"""However, such a uniform rank selection is sub-optimal since different operations (layers) have non-uniform demand in capacity."" and ""However, a globally-optimized selection of ranks for neural networks is still an open problem, and this is a non-trivial challenge since the selection is discrete.""",2024,June,,
naacl2024,Unleashing the Emergent Cognitive Synergy in Large Language Models: A Task-Solving Agent through Multi-Persona Self-Collaboration,Yes.,2,"""experimental results demonstrate that SPP effectively reduces factual hallucination, and maintains strong reasoning capabilities. Additionally, comparative experiments show that cognitive synergy only emerges in GPT-4 and does not appear in less capable models, such as GPT-3.5-turbo and Llama2-13b-chat.""",2024,June,,
naacl2024,Self-Prompting Large Language Models for Zero-Shot Open-Domain QA,Yes.,3,"""While recent Large Language Models (LLMs) like GPT-3 have demonstrated their effectiveness in zero-shot ODQA using direct prompting methods, these methods still fall short of fully harnessing the potential of LLMs when implicitly invoked.""",2024,June,,
naacl2024,LLMs Are Few-Shot In-Context Low-Resource Language Learners,Yes.,3,"""Nonetheless, there is only a handful of works explored ICL for low-resource languages with most of them focusing on relatively high-resource languages, such as French and Spanish."" and ""identifies the shortcomings of in-context label alignment, and introduces a more effective alternative",2024,June,,
naacl2024,Rethinking Tabular Data Understanding with Large Language Models,Yes.,3,"""We discover that structural variance of tables presenting the same content reveals a notable performance decline, particularly in symbolic reasoning tasks.""",2024,June,,
naacl2024,FLAP: Flow-Adhering Planning with Constrained Decoding in LLMs,Yes.,3,"""However, the faithfulness of the plans to predefined workflows and API dependencies, is not guaranteed with LLMs.""",2024,June,,
naacl2024,ALoRA: Allocating Low-Rank Adaptation for Fine-tuning Large Language Models,Yes.,1,"""Parameter-efficient fine-tuning (PEFT) is widely studied for its effectiveness and efficiency in the era of large language models.""",2024,June,,
naacl2024,InsCL: A Data-efficient Continual Learning Paradigm for Fine-tuning Large Language Models with Instructions,Yes.,3,"""LLMs necessitate continual task-specific adaptation without catastrophic forgetting."" and ""traditional replay-based methods do not fully utilize instructions to customize the replay strategy.""",2024,June,,
naacl2024,Two Heads are Better than One: Nested PoE for Robust Defense Against Multi-Backdoors,Yes.,3,"""Data poisoning backdoor attacks can cause undesirable behaviors in large language models (LLMs), and defending against them is of increasing importance.""",2024,June,,
naacl2024,VertAttack: Taking Advantage of Text Classifiers’ Horizontal Vision,,,,2024,June,,
naacl2024,BeLLM: Backward Dependency Enhanced Large Language Model for Sentence Embeddings,Yes.,3,"""Existing LLMs mainly adopted autoregressive architecture without explicit backward dependency modeling.""",2024,June,,
naacl2024,Toolink: Linking Toolkit Creation and Using through Chain-of-Solving on Open-Source Model,Yes.,3,"""Large Language Models (LLMs) have demonstrated remarkable progress in utilizing tools, but their closed-source nature and high inference costs pose limitations on their adaptability, necessitating a valid method that leverages smaller, open-sourced models.""",2024,June,,
naacl2024,Neurocache: Efficient Vector Retrieval for Long-range Language Modeling,Yes.,1,"""This paper introduces Neurocache, an approach to extend the effective context size of large language models (LLMs) using an external vector cache to store its past states.""",2024,June,,
naacl2024,Unveiling the Generalization Power of Fine-Tuned Large Language Models,,,,2024,June,,
naacl2024,Exploring Self-supervised Logic-enhanced Training for Large Language Models,Yes.,3,"""Yet, our experiments reveal a gap in their performance on logical reasoning benchmarks when compared to state-of-the-art fine-tuning based models.""",2024,June,,
naacl2024,MATHSENSEI: A Tool-Augmented Large Language Model for Mathematical Reasoning,Yes.,3,"""We further observe that TALMs are not as effective for simpler math word problems (in GSM-8K), and the benefit increases as the complexity and required knowledge increases (progressively over AQuA, MMLU-Math, and higher level complex questions in MATH).""",2024,June,,
naacl2024,AutoPRM: Automating Procedural Supervision for Multi-Step Reasoning via Controllable Question Decomposition,Yes.,3,"""Recent advancements in large language models (LLMs) have shown promise in multi-step reasoning tasks, yet their reliance on extensive manual labeling to provide procedural feedback remains a significant impediment.""",2024,June,,
naacl2024,SEMQA: Semi-Extractive Multi-Source Question Answering,Yes.,3,"""Yet, attributing and verifying their generated abstractive answers can be difficult, and automatically evaluating their accuracy remains an ongoing challenge.""",2024,June,,
naacl2024,Fine-Tuning Language Models with Reward Learning on Policy,Yes.,3,"""Despite its popularity, however, (fixed) reward models may suffer from inaccurate off-distribution, since policy optimization continuously shifts LLMs’ data distribution.""",2024,June,,
naacl2024,IterAlign: Iterative Constitutional Alignment of Large Language Models,Yes.,3,"""However, these methods require either heavy human annotations or explicitly pre-defined constitutions, which are labor-intensive and resource-consuming.""",2024,June,,
naacl2024,Evaluating Large Language Models as Generative User Simulators for Conversational Recommendation,Yes.,3,"""Through evaluation of baseline simulators, we demonstrate these tasks effectively reveal deviations of language models from human behavior, and offer insights on how to reduce the deviations with model selection and prompting strategies.""",2024,June,,
naacl2024,JAMDEC: Unsupervised Authorship Obfuscation using Constrained Decoding over Small Language Models,Yes.,3,"""Our approach builds on small language models such as GPT2-XL in order to help avoid disclosing the original content to proprietary LLM’s APIs, while also reducing the performance gap between small and large language models via algorithmic enhancement.""",2024,June,,
naacl2024,MSciNLI: A Diverse Benchmark for Scientific Natural Language Inference,Yes.,3,"""Furthermore, we show that domain shift degrades the performance of scientific NLI models which demonstrates the diverse characteristics of different domains in our dataset.""",2024,June,,
naacl2024,COSIGN: Contextual Facts Guided Generation for Knowledge Graph Completion,Yes.,1,"""a contextual facts organizer is proposed to learn the organized capabilities of LLMs through knowledge distillation.""",2024,June,,
naacl2024,Toward Informal Language Processing: Knowledge of Slang in Large Language Models,Yes.,1,"""Recent advancement in large language models (LLMs) has offered a strong potential for natural language systems to process informal language.""",2024,June,,
naacl2024,Ghostbuster: Detecting Text Ghostwritten by Large Language Models,Yes.,1,"""We introduce Ghostbuster, a state-of-the-art system for detecting AI-generated text.""",2024,June,,
naacl2024,End-to-End Beam Retrieval for Multi-Hop Question Answering,Yes.,1,"""To establish a complete QA system, we incorporate a supervised reader or a large language model (LLM).""",2024,June,,
naacl2024,Leveraging Generative Large Language Models with Visual Instruction and Demonstration Retrieval for Multimodal Sarcasm Detection,Yes.,1,"""we propose a generative multimodal sarcasm model consisting of a designed instruction template and a demonstration retrieval module based on the large language model.""",2024,June,,
naacl2024,Ungrammatical-syntax-based In-context Example Selection for Grammatical Error Correction,Yes.,3,"""However, applying LLMs to grammatical error correction (GEC) is still a challenging task.""",2024,June,,
naacl2024,BUFFET: Benchmarking Large Language Models for Few-shot Cross-lingual Transfer,Yes.,3,"""Our findings reveal significant room for improvement in few-shot in-context cross-lingual transfer. Strong multilingual pre-trained or instruction-tuned models such as BLOOM or ChatGPT often lag behind much smaller mT5-base models given the same number of few-shot samples, particularly in low-resource languages.""",2024,June,,
naacl2024,zrLLM: Zero-Shot Relational Learning on Temporal Knowledge Graphs with Large Language Models,Yes.,3,"""they face a strong challenge in modeling the unseen zero-shot relations that have no prior graph context.""",2024,June,,
naacl2024,Embodied Executable Policy Learning with Language-based Scene Summarization,Yes.,3,"""the performance of pretrained LLMs heavily relies on domain-specific templated text data, which may be infeasible in real-world robot learning tasks with image-based observations. Moreover, existing LLMs with text inputs lack the capability to evolve with non-expert interactions with environments.""",2024,June,,
naacl2024,Metacognitive Prompting Improves Understanding in Large Language Models,Yes.,3,"""the nuanced understanding abilities of these models, crucial for processing and interpreting complex information, remain underexplored.""",2024,June,,
naacl2024,QualEval: Qualitative Evaluation for Model Improvement,Yes.,2,"""Quantitative evaluation metrics have been pivotal in gauging the advancements of AI systems like large language models (LLMs). However, due to the intricate nature of real-world tasks, a single scalar to quantify and compare performance trivializes the fine-grained nuances of model behavior.""",2024,June,,
naacl2024,A Wolf in Sheep’s Clothing: Generalized Nested Jailbreak Prompts can Fool Large Language Models Easily,,,,2024,June,,
naacl2024,Bridging the Novice-Expert Gap via Models of Decision-Making: A Case Study on Remediating Math Mistakes,Yes.,1,"""Our work explores the potential of large language models (LLMs) to close the novice-expert knowledge gap in remediating math mistakes.""",2024,June,,
naacl2024,Program-Aided Reasoners (Better) Know What They Know,Yes.,3,"""However, while accuracy is essential, it is also important for such reasoners to 'know what they know', which can be quantified through the calibration of the model.""",2024,June,,
naacl2024,From Language Modeling to Instruction Following: Understanding the Behavior Shift in LLMs after Instruction Tuning,Yes.,1,"""Large Language Models (LLMs) have achieved remarkable success, where instruction tuning is the critical step in aligning LLMs with user intentions.""",2024,June,,
naacl2024,LLM-based Medical Assistant Personalization with Short- and Long-Term Memory Coordination,Yes.,3,"""the resource consumption is unaffordable"" and ""a mere memory module is inadequate and fully training an LLM can be excessively costly.""",2024,June,,
naacl2024,MILL: Mutual Verification with Large Language Models for Zero-Shot Query Expansion,Yes.,3,"""Generation-based methods, utilizing large language models (LLMs), generally lack corpus-specific knowledge and entail high fine-tuning costs.""",2024,June,,
naacl2024,PaD: Program-aided Distillation Can Teach Small Models Reasoning Better than Chain-of-thought Fine-tuning,Yes.,3,"""While large language models (LLMs) excel in various natural language processing tasks, their huge size and the inaccessibility of parameters present challenges for practical deployment.""",2024,June,,
naacl2024,"MEGAVERSE: Benchmarking Large Language Models Across Languages, Modalities, Models and Tasks",Yes.,3,"""There has been a surge in LLM evaluation research to understand LLM capabilities and limitations."" and ""We also perform a study on data contamination and find that several models are likely to be contaminated with multilingual evaluation benchmarks, necessitating approaches to detect and handle contamination while assessing the",2024,June,,
naacl2024,Unlocking Emergent Modularity in Large Language Models,Yes.,2,"""Despite the benefits of modularity, most Language Models (LMs) are still treated as monolithic models in the pre-train and fine-tune paradigm, with their emergent modularity locked and underutilized.""",2024,June,,
naacl2024,PatentEval: Understanding Errors in Patent Generation,Yes.,3,"""These approaches provide valuable insights into the capabilities and limitations of current language models in the specialized field of patent text generation.""",2024,June,,
naacl2024,Contextual Refinement of Translations: Large Language Models for Sentence and Document-Level Post-Editing,Yes.,3,"""Large language models (LLMs) have demonstrated considerable success in various natural language processing tasks, but open-source LLMs have yet to attain state-of-the-art performance in Neural Machine Translation (NMT)."" and ""Surprisingly, our initial experiments found that fine-tuning",2024,June,,
naacl2024,TriSum: Learning Summarization Ability from Large Language Models with Structured Rationale,Yes.,3,"""However, their large size and computational demands, coupled with privacy concerns in data transmission, limit their use in resource-constrained and privacy-centric settings.""",2024,June,,
naacl2024,GenRES: Rethinking Evaluation for Generative Relation Extraction in the Era of Large Language Models,Yes.,3,"""prompting LLMs with a fixed set of relations or entities can cause hallucinations.""",2024,June,,
naacl2024,TopicGPT: A Prompt-based Topic Modeling Framework,Yes.,1,"""we introduce TopicGPT, a prompt-based framework that uses large language models (LLMs) to uncover latent topics in a text collection.""",2024,June,,
naacl2024,ChatGPT as an Attack Tool: Stealthy Textual Backdoor Attack via Blackbox Generative Model Trigger,Yes.,1,"""The rise of advanced generative models, such as GPT-4, with their capacity for human-like rewriting, makes these attacks increasingly challenging to detect.""",2024,June,,
naacl2024,LoRETTA: Low-Rank Economic Tensor-Train Adaptation for Ultra-Low-Parameter Fine-Tuning of Large Language Models,Yes.,3,"""existing PEFT methods are still limited by the growing number of trainable parameters with the rapid deployment of Large Language Models (LLMs).""",2024,June,,
naacl2024,Instructional Fingerprinting of Large Language Models,,,,2024,June,,
naacl2024,Uncertainty Quantification for In-Context Learning of Large Language Models,Yes.,3,"""trustworthy issues with LLM’s response, such as hallucination, have also been actively discussed"" and ""highlighting that such uncertainties may stem from both the provided demonstrations (aleatoric uncertainty) and ambiguities tied to the model’s configurations (epistemic uncertainty).""",2024,June,,
naacl2024,HelpSteer: Multi-attribute Helpfulness Dataset for SteerLM,Yes.,3,"""Existing open-source helpfulness preference datasets do not specify what makes some responses more helpful and others less so. Models trained on these datasets can incidentally learn to model dataset artifacts (e.g. preferring longer but unhelpful responses only due to their length).""",2024,June,,
naacl2024,A Preference-driven Paradigm for Enhanced Translation with Large Language Models,Yes.,3,"""SFT simply instructs the model to imitate the reference translations at the token level, making it vulnerable to the noise present in the references. Hence, the assistance from SFT often reaches a plateau once the LLMs have achieved a certain level of translation capability, and further increasing the size of parallel data",2024,June,,
naacl2024,Making Language Models Better Tool Learners with Execution Feedback,Yes.,3,"""Existing tool learning methodologies, encompassing supervised fine-tuning and prompt engineering approaches, often induce large language models to utilize tools indiscriminately, as complex tasks often exceed their own competencies. However, introducing tools for simple tasks, which the models themselves can readily resolve, can inadvertently propagate errors rather than enhance performance.""",2024,June,,
naacl2024,Long-form evaluation of model editing,Yes.,3,"""while some methods (ROME and MEMIT) perform well in making consistent edits within a limited scope, they suffer much more from factual drift than other methods.""",2024,June,,
naacl2024,Analyzing the Role of Semantic Representations in the Era of Large Language Models,Yes.,3,"""We find that it is difficult to predict which input examples AMR may help or hurt on, but errors tend to arise with multi-word expressions, named entities, and in the final inference step where the LLM must connect its reasoning over the AMR to its prediction.""",2024,June,,
naacl2024,Set-Aligning Framework for Auto-Regressive Event Temporal Graph Generation,Yes.,3,"""these methods have often led to suboptimal graph generation as the linearised graphs exhibit set characteristics which are instead treated sequentially by language models. This discrepancy stems from the conventional text generation objectives, leading to erroneous penalisation of correct predictions caused by the misalignment of elements in target sequences.""",2024,June,,
