Title,Talks about LLMs,Rate,Evidence,Published
"Perturbation-based QE: An Explainable, Unsupervised Word-level Quality Estimation Method for Blackbox Machine Translation",Yes.,2.,"""Our approach is better at detecting gender bias and word-sense-disambiguation errors in translation than supervised QE, indicating its robustness to out-of-domain usage. The performance gap is larger when detecting errors on a nontraditional translation-prompting LLM, indicating that our approach is more generalizable to different MT systems.""",2023-05-12T13:10:57Z
Prompt Learning to Mitigate Catastrophic Forgetting in Cross-lingual Transfer for Open-domain Dialogue Generation,,,,2023-05-12T11:41:16Z
Surfacing Biases in Large Language Models using Contrastive Input Decoding,Yes.,5.,"""Ensuring that large language models (LMs) are fair, robust and useful requires an understanding of how different modifications to their inputs impact the model's behaviour"" and ""We use CID to highlight context-specific biases that are hard to detect with standard decoding strategies and quantify the effect of different input perturb",2023-05-12T11:09:49Z
Is ChatGPT a Good Causal Reasoner? A Comprehensive Evaluation,Yes.,5.,"""Experiments show that ChatGPT is not a good causal reasoner, but a good causal explainer. Besides, ChatGPT has a serious hallucination on causal reasoning, possibly due to the reporting biases between causal and non-causal relationships in natural language, as well as ChatGPT's upgrading processes,",2023-05-12T10:54:13Z
When Giant Language Brains Just Aren't Enough! Domain Pizzazz with Knowledge Sparkle Dust,Yes.,3.,"""While their remarkable performance spans a range of tasks, adapting LLMs for real-world business scenarios still poses challenges warranting further investigation.""",2023-05-12T03:49:59Z
Exploring Zero and Few-shot Techniques for Intent Classification,Yes.,1.,"""zero-shot intent classification using descriptions large language models (LLMs),"" and ""parameter-efficient fine-tuning of instruction-finetuned language models.""",2023-05-11T22:07:27Z
"Generative Pre-trained Transformer: A Comprehensive Review on Enabling Technologies, Potential Applications, Emerging Challenges, and Future Directions",Yes.,3.,"""In this review, we also explored the potential challenges and limitations of a GPT.""",2023-05-11T19:20:38Z
Are Machine Rationales (Not) Useful to Humans? Measuring and Improving Human Utility of Free-Text Rationales,Yes.,3.,"""We observe that human utility of existing rationales is far from satisfactory, and expensive to estimate with human studies. Existing metrics like task performance of the LM generating the rationales, or similarity between generated and gold rationales are not good indicators of their human utility.""",2023-05-11T19:01:13Z
Not All Languages Are Created Equal in LLMs: Improving Multilingual Capability by Cross-Lingual-Thought Prompting,Yes.,3.,"""their performance varies substantially across different languages.""",2023-05-11T17:44:17Z
Recommendation as Instruction Following: A Large Language Model Empowered Recommendation Approach,Yes.,1.,"""Inspired by the recent progress on large language models (LLMs), we take a different approach to developing the recommendation models, considering recommendation as instruction following by LLMs.""",2023-05-11T17:39:07Z
Evaluating Open-Domain Question Answering in the Era of Large Language Models,Yes.,5.,"""The automated models struggle in detecting hallucinations in LLM answers and are thus unable to evaluate LLMs. At this time, there appears to be no substitute for human evaluation.""",2023-05-11T17:14:33Z
Active Retrieval Augmented Generation,Yes.,5.,"""Despite the remarkable ability of large language models (LMs) to comprehend and generate language, they have a tendency to hallucinate and create factually inaccurate output.""",2023-05-11T17:13:40Z
Spear Phishing With Large Language Models,Yes.,3.,"""I demonstrate how basic prompt engineering can circumvent safeguards installed in LLMs, highlighting the need for further research into robust interventions that can help prevent models from being misused.""",2023-05-11T16:55:19Z
Think Twice: Measuring the Efficiency of Eliminating Prediction Shortcuts of Question Answering Models,Yes.,5.,"""While the Large Language Models (LLMs) dominate a majority of language understanding tasks, previous work shows that some of these results are supported by modelling spurious correlations of training datasets."" and ""We find that while existing debiasing methods can mitigate reliance on a chosen spurious feature, the OOD performance gains of these methods can not be explained by mitigated reliance on biased features",2023-05-11T14:35:00Z
Structured Chain-of-Thought Prompting for Code Generation,Yes.,3.,"""However, CoT prompting is designed for natural language generation and has low accuracy in code generation.""",2023-05-11T06:43:37Z
Chain-of-Dictionary Prompting Elicits Translation in Large Language Models,Yes.,5.,"""they still struggle with translating rare words, particularly for low-resource languages. Even worse, it is usually unrealistic to retrieve relevant demonstrations for in-context learning with low-resource languages on LLMs, which restricts the practical use of LLMs for translation.""",2023-05-11T05:19:47Z
How Good are Commercial Large Language Models on African Languages?,Yes.,4.,"""However, their performance on African languages is largely unknown."" and ""Our results suggest that commercial language models produce below-par performance on African languages.""",2023-05-11T02:29:53Z
Randomized Smoothing with Masked Inference for Adversarially Robust Text Classifications,Yes.,3.,"""Large-scale pre-trained language models have shown outstanding performance in a variety of NLP tasks. However, they are also known to be significantly brittle against specifically crafted adversarial examples, leading to increasing interest in probing the adversarial robustness of NLP systems.""",2023-05-11T01:50:16Z
Do LLMs Understand User Preferences? Evaluating LLMs On User Rating Prediction,Yes.,3.,"""the extent to which LLMs can comprehend user preferences based on their previous behavior remains an emerging and still unclear research question."" and ""we find that zero-shot LLMs lag behind traditional recommender models that have the access to user interaction data, indicating the importance of user interaction data.""",2023-05-10T21:43:42Z
Bot or Human? Detecting ChatGPT Imposters with A Single Question,Yes.,3.,"""there is a concern that they can be misused for malicious purposes, such as fraud or denial-of-service attacks.""",2023-05-10T19:09:24Z
Automatic Evaluation of Attribution by Large Language Models,Yes.,3.,"""However, evaluating the attribution, i.e., verifying whether the generated statement is fully supported by the cited reference, remains an open problem.""",2023-05-10T16:58:33Z
Evaluating Embedding APIs for Information Retrieval,Yes.,2.,"""The ever-increasing size of language models curtails their widespread availability to the community, thereby galvanizing many companies into offering access to large language models through APIs.""",2023-05-10T16:40:52Z
"Summarizing, Simplifying, and Synthesizing Medical Evidence Using GPT-3 (with Varying Success)",Yes.,5.,"""We find that while GPT-3 is able to summarize and simplify single biomedical articles faithfully, it struggles to provide accurate aggregations of findings over multiple documents.""",2023-05-10T16:40:37Z
Privacy-Preserving Prompt Tuning for Large Language Model Services,Yes.,2.,"""However, the sensitive nature of private data brings the need for privacy preservation in LLM service customization.""",2023-05-10T14:41:51Z
"Large language models in biomedical natural language processing: benchmarks, baselines, and recommendations",Yes.,4.,"""examines the errors produced by the LLMs and categorized the errors into three types",2023-05-10T13:40:06Z
Davinci the Dualist: the mind-body divide in large language models and in human learners,Yes.,3.,"""While Davinci's performance is constrained by its syntactic limitations, and it differs from humans, its Dualist bias is robust.""",2023-05-10T12:28:09Z
Enriching language models with graph-based context information to better understand textual data,Yes.,1.,"""The question thus arises if extracting and integrating such context information into a language model might help facilitate a better automated understanding of the text.""",2023-05-10T10:57:21Z
Generating medically-accurate summaries of patient-provider dialogue: A multi-stage approach using large language models,Yes.,1.,"""We study dynamically constructing few-shot prompts for tasks by conditioning on relevant patient information and use GPT-3 as the backbone for our experiments.""",2023-05-10T08:48:53Z
Say What You Mean! Large Language Models Speak Too Positively about Negative Commonsense Knowledge,Yes.,5.,"""Our experiments reveal that LLMs frequently fail to generate valid sentences grounded in negative commonsense knowledge,"" and ""statistical shortcuts and negation reporting bias from language modeling pre-training cause this conflict.""",2023-05-10T08:35:50Z
Humans are Still Better than ChatGPT: Case of the IEEEXtreme Competition,Yes.,5.,"""This paper elaborates on these findings, offering critical insights into the limitations and potential areas of improvement for AI-based language models like ChatGPT.""",2023-05-10T08:16:46Z
Adapter-TST: A Parameter Efficient Method for Multiple-Attribute Text Style Transfer,Yes.,2.,"""Adapting a large language model for multiple-attribute text style transfer via fine-tuning can be challenging due to the significant amount of computational resources and labeled data required for the specific task.""",2023-05-10T07:33:36Z
Multilingual LLMs are Better Cross-lingual In-context Learners with Alignment,Yes.,3.,"""We find that the prevalent mode of selecting random input-label pairs to construct the prompt-context is severely limited in the case of cross-lingual ICL, primarily due to the lack of alignment in the input as well as the output spaces.""",2023-05-10T07:24:36Z
Are ChatGPT and GPT-4 General-Purpose Solvers for Financial Text Analytics? A Study on Several Typical Tasks,Yes.,2.,"""We report both the strengths and limitations of the current models by comparing them to the state-of-the-art fine-tuned approaches and the recently released domain-specific pretrained models.""",2023-05-10T03:13:54Z
DeepTextMark: A Deep Learning-Driven Text Watermarking Approach for Identifying Large Language Model Generated Text,Yes.,2.,"""Several preceding studies have ventured to address this challenge by employing binary classifiers to differentiate between human-written and LLM-generated text. Nevertheless, the reliability of these classifiers has been subject to question.""",2023-05-09T21:31:07Z
TidyBot: Personalized Robot Assistance with Large Language Models,Yes.,1.,"""We show that robots can combine language-based planning and perception with the few-shot summarization capabilities of large language models (LLMs) to infer generalized user preferences that are broadly applicable to future interactions.""",2023-05-09T17:52:59Z
Towards Building the Federated GPT: Federated Instruction Tuning,Yes.,3.,"""Unfortunately, acquiring high-quality data, especially when it comes to human-written data, can pose significant challenges both in terms of cost and accessibility. Moreover, concerns related to privacy can further limit access to such data, making the process of obtaining it a complex and nuanced undertaking. Consequently, this hinders the generality of the tuned models and may restrict their effectiveness in certain contexts.""",2023-05-09T17:42:34Z
Fine-tuning Language Models with Generative Adversarial Reward Modelling,Yes.,3.,"""RLHF is constrained by the expertise and productivity limitations of human evaluators."" and ""while this method has been proven to be effective, it invariably also leads to increased human-in-the-loop overhead.""",2023-05-09T17:06:06Z
The Case Records of ChatGPT: Language Models and Complex Clinical Questions,,,,2023-05-09T16:58:32Z
ChatGPT as a Text Simplification Tool to Remove Bias,Yes.,4.,"""The presence of specific linguistic signals particular to a certain sub-group of people can be picked up by language models during training. If the model begins to associate specific language with a distinct group, any decisions made based upon this language would hold a strong correlation to a decision based upon their protected characteristic, leading to possible discrimination.""",2023-05-09T13:10:23Z
Large Language Models Need Holistically Thought in Medical Conversational QA,Yes.,3.,"""Despite the success of large language models (LLMs) in complex reasoning tasks in various fields, such as mathematics, logic, and commonsense QA, they still need to improve with the increased complexity and specialization of the medical field.""",2023-05-09T12:57:28Z
A Taxonomy of Foundation Model based Systems through the Lens of Software Architecture,Yes.,2.,"""There is limited understanding about the impact of introducing foundation models in software architecture.""",2023-05-09T11:37:16Z
SUR-adapter: Enhancing Text-to-Image Pre-trained Diffusion Models with Large Language Models,Yes.,3.,"""However, there are limitations to semantic understanding and commonsense reasoning in existing models when the input prompts are concise narrative, resulting in low-quality image generation.""",2023-05-09T05:48:38Z
MoT: Memory-of-Thought Enables ChatGPT to Self-Improve,Yes.,3.,"""However, fundamentally improving them depends on high-quality datasets or computationally expensive fine-tuning.""",2023-05-09T05:25:05Z
Accessible Instruction-Following Agent,Yes.,2.,"""Previous instruction-following agents are biased to English-centric corpus, making it unrealizable to be applied to users that use multiple languages or even low-resource languages."" and ""the instruction-following agents are pre-trained in a mode that assumes the user can observe the environment, which limits its accessibility.""",2023-05-08T23:57:26Z
Knowledge-enhanced Agents for Interactive Text Games,Yes.,3.,"""Yet, various sequential interactive tasks, as in text-based games, have revealed limitations of existing approaches in terms of coherence, contextual awareness, and their ability to learn effectively from the environment.""",2023-05-08T23:31:39Z
Coherent Wave Dynamics and Language Generation of a Generative Pre-trained Transformer,Yes.,3.,"""Large Language Models (LLMs), such as the Generative Pretrained Transformer (GPT), have achieved tremendous success in various language tasks, but their emergent abilities have also raised many questions, concerns, and challenges that need to be addressed.""",2023-05-08T21:35:12Z
ANALOGICAL -- A Novel Benchmark for Long Text Analogy Evaluation in Large Language Models,Yes.,3.,"""Our evaluation finds that it is increasingly challenging for LLMs to identify analogies when going up the analogy taxonomy.""",2023-05-08T21:12:20Z
Web Content Filtering through knowledge distillation of Large Language Models,Yes.,1.,"""We introduce a state-of-the-art approach for URL categorization that leverages the power of Large Language Models (LLMs) to address the primary objectives of web content filtering [...] Our student model matches the performance of the teacher LLM with 175 times less parameters.""",2023-05-08T20:09:27Z
Revisiting Relation Extraction in the era of Large Language Models,Yes.,2.,"""We address issues inherent to evaluating generative approaches to RE by doing human evaluations, in lieu of relying on exact matching.""",2023-05-08T19:19:07Z
Explanation-based Finetuning Makes Models More Robust to Spurious Cues,Yes.,4.,"""Large Language Models (LLMs) are so powerful that they sometimes learn correlations between labels and features that are irrelevant to the task, leading to poor generalization on out-of-distribution data.""",2023-05-08T18:53:45Z
Knowledge Graph Guided Semantic Evaluation of Language Models For User Trust,Yes.,5.,"""The opacity of language models has an immense bearing on societal issues of trust and explainable decision outcomes."" and ""However, they do not ascribe object and concept-level meaning and semantics to the learned stochastic patterns such as those described in knowledge graphs.""",2023-05-08T18:53:14Z
NeuroComparatives: Neuro-Symbolic Distillation of Comparative Knowledge,Yes.,3.,"""not even the most powerful models are exempt from making errors"" and ""to what extent are models at different scales able to generate valid and diverse comparative knowledge?""",2023-05-08T18:20:36Z
How Do In-Context Examples Affect Compositional Generalization?,Yes.,5.,"""We find that the compositional generalization performance can be easily affected by the selection of in-context examples,"" and ""two strong limitations are observed",2023-05-08T16:32:18Z
Learning Summary-Worthy Visual Representation for Abstractive Summarization in Video,Yes.,3.,"""However, the generally extracted visual features may overlook some summary-worthy visual information, which impedes model performance.""",2023-05-08T16:24:46Z
Influence of External Information on Large Language Models Mirrors Social Cognitive Patterns,Yes.,4.,"""underscores the challenges in developing safe and unbiased LLMs, and emphasizes the importance of understanding the susceptibility of LLMs to external influences.""",2023-05-08T16:10:18Z
Algebra Error Classification with Large Language Models,Yes.,2.,"""Additionally, we analyze common classification errors made by our method and discuss limitations of automated error classification.""",2023-05-08T15:51:38Z
Augmented Large Language Models with Parametric Knowledge Guiding,Yes.,4.,"""However, their performance may be suboptimal for domain-specific tasks that require specialized knowledge due to limited exposure to the related data. Additionally, the lack of transparency of most state-of-the-art (SOTA) LLMs, which can only be accessed via APIs, impedes further fine-tuning with domain custom",2023-05-08T15:05:16Z
Differentially Private Attention Computation,Yes.,4.,"""one crucial issue concerning the inference results of large language models is security and privacy"" and ""results generated by LLMs could possibly leak many confidential or copyright information.""",2023-05-08T13:32:41Z
Enhancing Knowledge Graph Construction Using Large Language Models,Yes.,3.,"""However, the combined application of Large Language Models with semantic technologies for reasoning and inference is still a challenging task.""",2023-05-08T12:53:06Z
Sparks of Artificial General Recommender (AGR): Early Experiments with ChatGPT,Yes.,3.,"""Our findings demonstrate the potential for ChatGPT to serve as an AGR, though several limitations and areas for improvement are identified.""",2023-05-08T07:28:16Z
Language Independent Neuro-Symbolic Semantic Parsing for Form Understanding,Yes.,1.,"""Recent works on form understanding mostly employ multimodal transformers or large-scale pre-trained language models. These models need ample data for pre-training.""",2023-05-08T05:03:07Z
Unlocking Practical Applications in Legal Domain: Evaluation of GPT for Zero-Shot Semantic Annotation of Legal Texts,Yes.,1.,"""to date there has not been a rigorous analysis of these large language models' (LLM) capacity in sentence-level semantic annotation of legal texts in zero-shot learning settings.""",2023-05-08T01:55:53Z
Do Large Language Models Show Decision Heuristics Similar to Humans? A Case Study Using GPT-3.5,Yes.,2.,"""The fact that an LLM - which lacks these processes - also shows such effects invites consideration of the possibility that language may play a role in generating these effects in humans.""",2023-05-08T01:02:52Z
Language Models Don't Always Say What They Think: Unfaithful Explanations in Chain-of-Thought Prompting,Yes.,5.,"""However, we find that CoT explanations can systematically misrepresent the true reason for a model's prediction."" and ""Our findings indicate that CoT explanations can be plausible yet misleading, which risks increasing our trust in LLMs without guaranteeing their safety.""",2023-05-07T22:44:25Z
"Perception, performance, and detectability of conversational artificial intelligence across 32 university courses",Yes.,3.,"""current AI-text classifiers cannot reliably detect ChatGPT's use in school work, due to their propensity to classify human-written answers as AI-generated, as well as the ease with which AI-generated text can be edited to evade detection.""",2023-05-07T10:37:51Z
X-LLM: Bootstrapping Advanced Large Language Models by Treating Multi-Modalities as Foreign Languages,Yes.,1.,"""Large language models (LLMs) have demonstrated remarkable language abilities. GPT-4, based on advanced LLMs, exhibits extraordinary multimodal capabilities beyond previous visual language models.""",2023-05-07T02:25:42Z
Controllable Mixed-Initiative Dialogue Generation through Prompting,Yes.,1.,"""We instead prompt large language models as a drop-in replacement to fine-tuning on conditional generation.""",2023-05-06T23:11:25Z
Artificial Neuropsychology: Are Large Language Models Developing Executive Functions?,Yes.,4.,"""However, these abilities are quite limited and worse than well-trained humans when the tasks are not known and are not part of the training data.""",2023-05-06T20:53:22Z
Plan-and-Solve Prompting: Improving Zero-Shot Chain-of-Thought Reasoning by Large Language Models,Yes.,5.,"""Despite the success of Zero-shot-CoT, it still suffers from three pitfalls",2023-05-06T16:34:37Z
Self-Edit: Fault-Aware Code Editor for Code Generation,Yes.,3.,"""However, with limited sample numbers, LLMs still suffer from poor accuracy.""",2023-05-06T16:12:19Z
Pre-training Language Model as a Multi-perspective Course Learner,Yes.,4.,"""Despite the convincing performance, ELECTRA still faces the challenges of monotonous training and deficient interaction. Generator with only masked language modeling (MLM) leads to biased learning and label imbalance for discriminator, decreasing learning efficiency; no explicit feedback loop from discriminator to generator results in the chasm between these two components, underutilizing the course learning.""",2023-05-06T09:02:10Z
"Large Language Models in Sport Science & Medicine: Opportunities, Risks and Considerations",Yes.,4.,"""However, there are also potential risks associated with the use and development of LLMs, including biases in the dataset used to create the model, the risk of exposing confidential data, the risk of generating harmful output, and the need to align these models with human preferences through feedback.""",2023-05-05T21:20:02Z
On Contrastive Learning of Semantic Similarity forCode to Code Search,Yes.,1.,"""This paper introduces a novel code-to-code search technique that enhances the performance of Large Language Models (LLMs) by including both static and dynamic features as well as utilizing both similar and dissimilar examples during training.""",2023-05-05T20:46:56Z
Mask The Bias: Improving Domain-Adaptive Generalization of CTC-based ASR with Internal Language Model Estimation,Yes.,3.,"""End-to-end ASR models trained on large amount of data tend to be implicitly biased towards language semantics of the training data.""",2023-05-05T20:35:42Z
Harnessing the Power of BERT in the Turkish Clinical Domain: Pretraining Approaches for Limited Data Scenarios,Yes.,3.,"""Although the task-adaptive pre-training approach has the potential to capture domain-specific patterns, it is constrained by the limited task-specific corpus and may be susceptible to overfitting.""",2023-05-05T18:39:07Z
Large Language Models in Ambulatory Devices for Home Health Diagnostics: A case study of Sickle Cell Anemia Management,Yes.,2.,"""The main challenges in developing such a device are the creation of a reliable non-invasive tool for angiogenic level assessment, a biophysics model and the practical consideration of an LLM communicating with emergency personnel on behalf of an incapacitated patient.""",2023-05-05T17:55:49Z
LMEye: An Interactive Perception Network for Large Language Models,Yes.,3.,"""Such networks project the image feature once yet do not consider the interaction between the image and the human input query. Hence, the obtained visual information without being connected to human intention may be inadequate for LLMs to generate intention-following responses, which we refer to as static visual information.""",2023-05-05T17:27:21Z
Vera: A General-Purpose Plausibility Estimation Model for Commonsense Statements,Yes.,4.,"""Despite the much discussed capabilities of today's language models, they are still prone to silly and unexpected commonsense failures.""",2023-05-05T17:15:32Z
"Jointly Extracting Interventions, Outcomes, and Findings from RCT Reports with LLMs",,,,2023-05-05T16:02:06Z
Now It Sounds Like You: Learning Personalized Vocabulary On Device,No.,1.,"The abstract discusses Federated Learning (FL) and its application to on-device language modeling, but it does not mention large language models (LLMs) or their limitations.",2023-05-05T14:44:20Z
T-SciQ: Teaching Multimodal Chain-of-Thought Reasoning via Mixed Large Language Model Signals for Science Question Answering,Yes.,3.,"""collecting high-quality COT rationales is usually time-consuming and costly. Besides, the annotated rationales are hardly accurate due to the external essential information missed.""",2023-05-05T11:56:30Z
"Towards Applying Powerful Large AI Models in Classroom Teaching: Opportunities, Challenges and Prospects",Yes.,3.,"""In Section 3, we discuss the challenges of utilizing existing LLMs to effectively complete the educated tasks and present a unified framework for addressing diverse education dataset, processing lengthy conversations, and condensing information to better accomplish more downstream tasks.""",2023-05-05T11:09:13Z
Using ChatGPT for Entity Matching,Yes.,3.,"""Two major drawbacks of using these models for entity matching are that (i) the models require significant amounts of fine-tuning data for reaching a good performance and (ii) the fine-tuned models are not robust concerning out-of-distribution entities.""",2023-05-05T10:39:32Z
Improved Logical Reasoning of Language Models via Differentiable Symbolic Programming,Yes.,5.,"""Pre-trained large language models (LMs) struggle to perform logical reasoning reliably despite advances in scale and compositionality.""",2023-05-05T07:24:46Z
Verify-and-Edit: A Knowledge-Enhanced Chain-of-Thought Framework,Yes.,5.,"""one of its most fatal disadvantages is the lack of factual correctness"" and ""still suffers from factuality concerns in knowledge-intensive tasks.""",2023-05-05T03:49:14Z
VicunaNER: Zero/Few-shot Named Entity Recognition using Vicuna,Yes.,2.,"""However, these models can only be accessed via online APIs, which may cause data leak and non-reproducible problems.""",2023-05-05T02:46:22Z
LLM2Loss: Leveraging Language Models for Explainable Model Diagnostics,Yes.,3.,"""we leverage this capability and propose an approach that can provide semantic insights into a model's patterns of failures and biases.""",2023-05-04T23:54:37Z
Gpt-4: A Review on Advancements and Opportunities in Natural Language Processing,Yes.,3.,"""GPT-4 poses several challenges and limitations such as computational requirements, data requirements, and ethical concerns.""",2023-05-04T22:46:43Z
Can LLM Already Serve as A Database Interface? A BIg Bench for Large-Scale Database Grounded Text-to-SQLs,Yes.,5.,"""even the most effective text-to-SQL models, i.e. ChatGPT, only achieves 40.08% in execution accuracy, which is still far from the human result of 92.96%, proving that challenges still stand.""",2023-05-04T19:02:29Z
Principle-Driven Self-Alignment of Language Models from Scratch with Minimal Human Supervision,Yes.,4.,"""However, this dependence can significantly constrain the true potential of AI-assistant agents due to the high cost of obtaining human supervision and the related issues on quality, reliability, diversity, self-consistency, and undesirable biases.""",2023-05-04T17:59:28Z
Improving Code Example Recommendations on Informal Documentation Using BERT and Query-Aware LSH: A Comparative Study,Yes.,1.,"""We applied BERT, a powerful Large Language Model (LLM) that enables us to transform code examples into numerical vectors by extracting their semantic information.""",2023-05-04T17:43:19Z
Sentence Embedding Leaks More Information than You Expect: Generative Embedding Inversion Attack to Recover the Whole Sentence,Yes.,3.,"""Currently, large language models (LMs) achieve state-of-the-art performance on sentence embedding. However, some recent works suggest that vector representations from LMs can cause information leakage.""",2023-05-04T17:31:41Z
"Automatic Prompt Optimization with ""Gradient Descent"" and Beam Search",Yes.,3.,"""Large Language Models (LLMs) have shown impressive performance as general purpose agents, but their abilities remain highly dependent on prompts which are hand written with onerous trial-and-error effort.""",2023-05-04T15:15:22Z
An automatically discovered chain-of-thought prompt generalizes to novel models and datasets,Yes.,3.,"""uncertainties remain about how reasoning strategies formulated for previous model generations generalize to new model generations and different datasets.""",2023-05-04T15:07:20Z
"""Oops, Did I Just Say That?"" Testing and Repairing Unethical Suggestions of Large Language Models with Suggest-Critique-Reflect Process",Yes.,4.,"""their subtly unethical suggestions become a serious and real concern"" and ""our study on seven popular LLMs (e.g., ChatGPT, GPT-4) uncovers in total 109,824 unethical suggestions.""",2023-05-04T08:00:32Z
How to Enhance Causal Discrimination of Utterances: A Case on Affective Reasoning,Yes.,3.,"""Almost all existing models, including large language models (LLMs), excel at capturing semantic correlations within utterance embeddings but fall short in determining the specific causal relationships.""",2023-05-04T07:45:49Z
Faithful Question Answering with Monte-Carlo Planning,Yes.,3.,"""Although large language models demonstrate remarkable question-answering performances, revealing the intermediate reasoning steps that the models faithfully follow remains challenging.""",2023-05-04T05:21:36Z
Should ChatGPT and Bard Share Revenue with Their Data Providers? A New Business Model for the AI Era,,,,2023-05-04T05:21:09Z
PersonaLLM: Investigating the Ability of Large Language Models to Express Personality Traits,Yes.,2.,"""there has been limited research on evaluating the extent to which the behaviors of personalized LLMs accurately and consistently reflect specific personality traits"" and ""the accuracy drops significantly when the annotators were informed of AI authorship.""",2023-05-04T04:58:00Z
Can LLMs Capture Human Preferences?,Yes.,5.,"""Though GPT-4 does not display lexicographic preferences, its measured discount rates are still considerably larger than those found in humans."" and ""While directly eliciting preferences using LLMs may yield misleading results, combining chain-of-thought conjoint with topic modeling aids in hypothesis generation, enabling researchers to explore the underpinnings",2023-05-04T03:51:31Z
AutoML-GPT: Automatic Machine Learning with GPT,Yes.,1.,"""Recent advances in large language models (LLMs) like ChatGPT show remarkable capabilities in various aspects of reasoning, comprehension, and interaction.""",2023-05-04T02:09:43Z
Personalized Abstractive Summarization by Tri-agent Generation Pipeline,Yes.,3.,"""Tailoring outputs from large language models, like ChatGPT, to implicit user preferences remains a challenge despite their impressive generative capabilities.""",2023-05-04T01:12:35Z
Black-box Prompt Tuning with Subspace Learning,Yes.,3.,"""Recent studies have found that black-box prompt tuning lacks versatility across tasks and LLMs, which we believe is related to the inappropriate choice of subspaces.""",2023-05-04T01:04:25Z
The System Model and the User Model: Exploring AI Dashboard Design,Yes.,2.,"""Recently there has been a surge of attention to chatbots based on large language models, including widely reported unsavory interactions.""",2023-05-04T00:22:49Z
Cheaply Evaluating Inference Efficiency Metrics for Autoregressive Transformer APIs,Yes.,2.,"""However, these models are extremely computationally expensive, even at inference time, raising the natural question",2023-05-03T21:51:42Z
Lift Yourself Up: Retrieval-augmented Text Generation with Self Memory,Yes.,1.,"""selfmem, which addresses this limitation by iteratively employing a retrieval-augmented generator to create an unbounded memory pool and using a memory selector to choose one output as memory for the subsequent generation round.""",2023-05-03T21:40:54Z
"Plan, Eliminate, and Track -- Language Models are Good Teachers for Embodied Agents",Yes.,4.,"""the transformer architecture inherits several constraints that make it difficult for the LLM to directly serve as the agent",2023-05-03T20:11:22Z
ChatGraph: Interpretable Text Classification by Converting ChatGPT Knowledge to Graphs,Yes.,5.,"""two major limitations hinder its potential applications",2023-05-03T19:57:43Z
Entity Tracking in Language Models,Yes.,3.,"""there have been few systematic investigations into the ability of large language models (LLMs) to track discourse entities"" and ""pretraining on text corpora alone does not make this capacity surface.""",2023-05-03T18:01:13Z
Visual Chain of Thought: Bridging Logical Gaps with Multimodal Infillings,Yes.,3.,"""Though this paradigm improves multi-step reasoning ability in language models, it is limited by being unimodal and applied mainly to question-answering tasks.""",2023-05-03T17:58:29Z
Distilling Step-by-Step! Outperforming Larger Language Models with Less Training Data and Smaller Model Sizes,Yes.,5.,"""Deploying large language models (LLMs) is challenging because they are memory inefficient and compute-intensive for practical applications.""",2023-05-03T17:50:56Z
Evaluating BERT-based Scientific Relation Classifiers for Scholarly Knowledge Graph Construction on Digital Library Collections,Yes.,3.,"""The optimal classifier's performance can decline by around 10% to 20% in F-score on the noisy corpora.""",2023-05-03T17:32:16Z
WangLab at MEDIQA-Chat 2023: Clinical Note Generation from Doctor-Patient Conversations using Large Language Models,Yes.,1.,"""the second uses few-shot in-context learning (ICL) with a large language model (LLM).""",2023-05-03T15:58:28Z
Judgments of research co-created by generative AI: experimental evidence,Yes.,2.,"""People judged delegating to an LLM as less acceptable than delegating to a human (d = -0.78). Delegation to an LLM also decreased trust to oversee future research projects (d = -0.80), and people thought the results would be less accurate and of lower quality (d = -0.85).""",2023-05-03T15:57:39Z
GPT-RE: In-context Learning for Relation Extraction using Large Language Models,Yes.,5.,"""they still lag significantly behind fully-supervised baselines (e.g., fine-tuned BERT) in relation extraction (RE). This is due to the two major shortcomings of LLMs in RE",2023-05-03T13:28:08Z
Can Large Language Models Be an Alternative to Human Evaluations?,Yes.,3.,"""We are the first to show the potential of using LLMs to assess the quality of texts and discuss the limitations and ethical considerations of LLM evaluation.""",2023-05-03T07:28:50Z
Improving Contrastive Learning of Sentence Embeddings from AI Feedback,Yes.,1.,"""Our method utilizes AI feedback from large pre-trained language models (LLMs) to construct sample pairs with fine-grained sample similarity scores to improve contrastive learning.""",2023-05-03T06:26:13Z
SCOTT: Self-Consistent Chain-of-Thought Distillation,Yes.,3.,"""Even more concerning, there is little guarantee that the generated rationales are consistent with LM's predictions or faithfully justify the decisions.""",2023-05-03T03:47:00Z
KEPLET: Knowledge-Enhanced Pretrained Language Model with Topic Entity Awareness,Yes.,3.,"""we demonstrate that KEPLMs without incorporating the topic entities will lead to insufficient entity interaction and biased (relation) word semantics.""",2023-05-02T22:28:26Z
Multimodal Procedural Planning via Dual Text-Image Prompting,Yes.,1.,"""TIP, a dual-modality prompting method that jointly leverages zero-shot reasoning ability in large language models (LLMs) and compelling text-to-image generation ability from diffusion-based models.""",2023-05-02T21:46:44Z
Automated Code generation for Information Technology Tasks in YAML through Large Language Models,Yes.,1.,"""The recent improvement in code generation capabilities due to the use of large language models has mainly benefited general purpose programming languages.""",2023-05-02T21:01:01Z
Few-shot In-context Learning for Knowledge Base Question Answering,Yes.,1.,"""KB-BINDER leverages large language models like Codex to generate logical forms as the draft for a specific question by imitating a few demonstrations.""",2023-05-02T19:31:55Z
